Ciudad,# Centro,Centro,# Planta Mensual,# Bajas Mensual,% Rotación Mensual,Planta Promedio AM,# Bajas Anual Movil,Rotación AM
"HERMOSILLO, SON",1801,HLLO 18 MUE GUERRERO,13,1,0.07692307692307693,13,9,0.6923076923076923
"PUEBLA, PUEBLA.",7301,,12,0,0,13,9,0.6923076923076923
CUAUTLA MORELOS,93780,CTLA 937 BAN REFORMA,13,0,0,13,9,0.6923076923076923
"TECAMAC, EDO ME",26102,,13,0,0,13,9,0.6923076923076923
CIENEGA DE FLORES,99702,CNGA 997 ROP PLAZOLETA,14,1,0.07142857142857142,13,9,0.6923076923076923
CUAUTITLAN RR,48801,,12,2,0.16666666666666666,13,9,0.6923076923076923
SAN JUAN D RIO,27901,,26,0,0,26,18,0.6923076923076923
"CHAHUITES, OAXACA",776501,,12,1,0.08333333333333333,13,9,0.6923076923076923
TULTEPEC,94302,,13,1,0.07692307692307693,13,9,0.6923076923076923
"GARCIA, NUEVO LEON",130901,GRCI 1309 MUE LINCOLN,11,1,0.09090909090909091,13,9,0.6923076923076923
TLAJOMULCO DE Z,656801,TLJM 6568 MUE CONCEPCION,12,1,0.08333333333333333,13,9,0.6923076923076923
SAN ANDRES TUXTLA,40001,,11,1,0.09090909090909091,13,9,0.6923076923076923
"ISLA, VERACRUZ",100701,ISLA 1007 MUE RAUL SANDOVAL II,12,3,0.25,13,9,0.6923076923076923
OAXACA OAXACA,38580,,12,1,0.08333333333333333,13,9,0.6923076923076923
STA ANA CHIAUTE,163702,STCH DISTRIBUCION FORANEO,14,0,0,13,9,0.6923076923076923
"COSCOMATEPEC, VER",108480,CSCM 1084 BAN NICOLAS BRAVO,13,2,0.15384615384615385,13,9,0.6923076923076923
B. JUAREZ D.F.,31880,BJRZ 318 BAN VIADUCTO,12,1,0.08333333333333333,13,9,0.6923076923076923
"TIJUANA, BCN",667301,,11,0,0,13,9,0.6923076923076923
"CHAHUITES, OAXACA",776501,CHHE 7765 MUE LOS MANGOS,13,1,0.07692307692307693,13,9,0.6923076923076923
MIGUEL HGO D.F.,966580,,13,0,0,13,9,0.6923076923076923
ECATEPEC DE MOR,45101,ECTP 451 MUE RECURSOS,12,1,0.08333333333333333,13,9,0.6923076923076923
"HERMOSILLO, SON",104201,,13,0,0,13,9,0.6923076923076923
"POZA RICA, VER.",118101,PZRC 1181 MUE 27 DE SEPTIEMBRE,13,0,0,13,9,0.6923076923076923
"TIJUANA, BCN",662501,,12,2,0.16666666666666666,13,9,0.6923076923076923
MOTUL,36702,,13,2,0.15384615384615385,13,9,0.6923076923076923
MIGUEL HGO D.F.,964480,MHGO IT Y SEGURIDAD,8,0,0,13,9,0.6923076923076923
COATZACOALCOS,23480,CTZC 234 BAN PZA EL PARMAR,13,0,0,13,9,0.6923076923076923
SAN LUIS POTOSI,796101,SNLP 7961 MUE SENDERO SAN LUIS,12,0,0,13,9,0.6923076923076923
"TORREON, COAH.",501802,,23,2,0.08695652173913043,26,18,0.6923076923076923
TUXTLA GUTIERRE,41602,,13,0,0,13,9,0.6923076923076923
LOS REYES LAPAZ,142702,,14,1,0.07142857142857142,13,9,0.6923076923076923
CALVILLO AGUASC,541801,,13,0,0,13,9,0.6923076923076923
CUAUTITLAN IZCA,15101,CTLZ 151 MUE PLAZA IZCALLI,13,0,0,13,9,0.6923076923076923
"TULTITLAN,EDO M",25180,TTLN 251 BAN CHILPAN,13,0,0,13,9,0.6923076923076923
"EL SALTO, JAL",766402,ELST 7664 ROP EL SALTO (LOS SA,13,2,0.15384615384615385,13,9,0.6923076923076923
PUERTO PE#ASCO,514501,PPNC COBRANZAS,13,1,0.07692307692307693,13,9,0.6923076923076923
"PUEBLA, PUEBLA.",7301,PBLA 73 MUE 8 PONIENTE,12,0,0,13,9,0.6923076923076923
"ZAPOPAN, JAL.",133801,,12,0,0,13,9,0.6923076923076923
"HERMOSILLO, SON",1601,HLLO 16 MUE ELIAS CALLES,14,1,0.07142857142857142,13,9,0.6923076923076923
"CADEREYTA, N.L.",27602,CDTA 276 ROP LAS PALMAS,12,1,0.08333333333333333,13,9,0.6923076923076923
"CD MADERO, TAMA",35302,CDMD 353 ROP MONTERREY,13,0,0,13,9,0.6923076923076923
CUAUTITLAN IZCA,216810,,13,2,0.15384615384615385,13,9,0.6923076923076923
"TLAXCALA, TLAXC",655301,TLXL 6553 MUE BANDERA,13,0,0,13,9,0.6923076923076923
"CADEREYTA, N.L.",27602,,13,1,0.07692307692307693,13,9,0.6923076923076923
VENUSTIANO CARRANZA,792701,,11,0,0,13,9,0.6923076923076923
"MAZATLAN, SIN.",112301,MZTN 1123 MUE COLOSIO,12,1,0.08333333333333333,13,9,0.6923076923076923
"TIJUANA, BCN",667301,TJNA 6673 MUE MACLOVIO ROJAS,11,1,0.09090909090909091,13,9,0.6923076923076923
"PARRAL, CHIHUAH",14901,,13,1,0.07692307692307693,13,9,0.6923076923076923
"TOLUCA, EDO MEX",153210,TOLC DISTRIBUCION IV AA,30,2,0.06666666666666667,26,18,0.6923076923076923
"PUEBLA, PUEBLA.",7180,,13,0,0,13,9,0.6923076923076923
CUAUTEPEC DE HINOJOS,119401,CTPH 1194 MUE JUAREZ,13,0,0,13,9,0.6923076923076923
TUXTLA GUTIERRE,41602,TXGT 416 ROP PLAZA DEL SOL,13,1,0.07692307692307693,13,9,0.6923076923076923
"CUAUTLANCINGO, PUE",107802,,13,0,0,13,9,0.6923076923076923
"MUZQUIZ, COAH",762501,MUIZ 7625 MUE ZARAGOZA,12,0,0,13,9,0.6923076923076923
"TIJUANA, BCN",89680,,13,0,0,13,9,0.6923076923076923
"COSCOMATEPEC, VER",108401,,13,0,0,13,9,0.6923076923076923
"PUEBLA, PUEBLA.",7101,,12,0,0,13,9,0.6923076923076923
CUAUTEPEC DE HINOJOS,119401,,13,1,0.07692307692307693,13,9,0.6923076923076923
"TOLUCA, EDO MEX",202123,,14,0,0,13,9,0.6923076923076923
CHIMALHUACAN EM,108801,,14,0,0,13,9,0.6923076923076923
TEOLOYUCAN EDME,81301,,12,2,0.16666666666666666,13,9,0.6923076923076923
SAN ANDRES TUXTLA,40001,SNAT 400 MUE 5 DE FEBRERO,12,1,0.08333333333333333,13,9,0.6923076923076923
"CD MADERO, TAMA",35302,,12,0,0,13,9,0.6923076923076923
"EL SALTO, JAL",766402,,15,1,0.06666666666666667,13,9,0.6923076923076923
"XONACATLAN, EDO DE M",790702,,14,2,0.14285714285714285,13,9,0.6923076923076923
"AHUALULCO DE ME, JAL",120801,AHLC 1208 MUE JAVIER MINA,13,0,0,13,9,0.6923076923076923
CABO SAN LUCAS,799802,CSLC7998 ROP FM LOS CABOS,13,0,0,13,9,0.6923076923076923
"POZA RICA, VER.",118101,,13,0,0,13,9,0.6923076923076923
TLAQUEPAQUE,109701,TLQP 1097 MUE LAS PINTAS,13,0,0,13,9,0.6923076923076923
"MORELIA, MICH.",7080,MORL 70 BAN MADERO III,13,0,0,13,9,0.6923076923076923
CHIMALHUACAN EM,133302,CHCN 1333 ROP LOS PATOS,15,1,0.06666666666666667,13,9,0.6923076923076923
CULIACAN SIN.,230415,,11,2,0.18181818181818182,13,9,0.6923076923076923
"QUERETARO, QRO.",32880,QRTO 328 BAN PLAZA SENDERO,14,0,0,13,9,0.6923076923076923
"ZAPOPAN, JAL.",133801,ZPPN 1338 MUE MESA COLORADA,11,3,0.2727272727272727,13,9,0.6923076923076923
CHIMALHUACAN EM,133302,,15,0,0,13,9,0.6923076923076923
SAN ANDRES TUXTLA,511101,,44,2,0.045454545454545456,42,29,0.6904761904761905
TUXTLA GUTIERRE,512401,,43,3,0.06976744186046512,42,29,0.6904761904761905
IZTAPALAPA D.F.,45502,IZTP 455 ROP ERMITA IZTAPALAPA,29,1,0.034482758620689655,29,20,0.6896551724137931
"PEROTE, VERACRUZ",523901,,29,1,0.034482758620689655,29,20,0.6896551724137931
CD DEL CARMEN,512801,CDCN COBRANZAS,29,3,0.10344827586206896,29,20,0.6896551724137931
OAXACA OAXACA,36302,OAXC 363 ROP HIDALGO,17,0,0,16,11,0.6875
SAN LUIS POTOSI,651201,SNLP 6512 MUE EL SAUCITO,15,1,0.06666666666666667,16,11,0.6875
ALAMO TEMAPACHE,97202,,16,1,0.0625,16,11,0.6875
"TECAMACHALCO,PU",76302,,15,3,0.2,16,11,0.6875
"PUEBLA, PUEBLA.",15501,,16,1,0.0625,16,11,0.6875
"SALTILLO, COAH.",793402,SALT 7934 ROP VICTORIA,13,1,0.07692307692307693,16,11,0.6875
"CUAUTLANCINGO, PUE",201217,,18,2,0.1111111111111111,16,11,0.6875
"SALTILLO, COAH.",151504,SALT DISTRIBUCION II,16,0,0,16,11,0.6875
CULIACAN SIN.,231383,CLCN CAT COB CPL VP1,17,1,0.058823529411764705,16,11,0.6875
VILLA HIDALGO,790002,,20,0,0,16,11,0.6875
"JUAREZ, NUEVO LEON",33102,JREZ 331 ROP SENDERO,14,1,0.07142857142857142,16,11,0.6875
SALINA CRUZ OAX,130301,,15,2,0.13333333333333333,16,11,0.6875
"ORIZABA, VER.",13780,ORZB 137 BAN MADERO,16,0,0,16,11,0.6875
"PUEBLA, PUEBLA.",15501,PBLA 155 MUE 18 DE NOVIEMB,16,1,0.0625,16,11,0.6875
"LA PIEDAD, MICH",661802,,12,0,0,16,11,0.6875
"MEXICALI, BCN.",770102,,15,0,0,16,11,0.6875
"HUATABAMPO, SON",6702,,15,0,0,16,11,0.6875
GENERAL ESCOBED,11802,,16,1,0.0625,16,11,0.6875
"ORIZABA, VER.",13780,,17,0,0,16,11,0.6875
TEXCOCO EDO MEX,784802,,15,0,0,16,11,0.6875
CULIACAN SIN.,231383,,17,1,0.058823529411764705,16,11,0.6875
TEXCOCO EDO MEX,44201,TXCC 442 MUE LA PUERTA,15,0,0,16,11,0.6875
"SALTILLO, COAH.",151504,,17,1,0.058823529411764705,16,11,0.6875
TEXCOCO EDO MEX,784802,TXCC 7848 ROP LEANDRO VALLE,15,0,0,16,11,0.6875
"JUAREZ, NUEVO LEON",33102,,17,0,0,16,11,0.6875
ACOLMAN,779701,,13,1,0.07692307692307693,16,11,0.6875
"CUAUTLANCINGO, PUE",201217,CTLG HABILITADO MOTOS,17,2,0.11764705882352941,16,11,0.6875
TLALNEPANTLA DE,231334,,17,1,0.058823529411764705,16,11,0.6875
"MORELIA, MICH.",7002,,16,2,0.125,16,11,0.6875
"HUAUCHINANGO,PUEBLA",43301,,16,0,0,16,11,0.6875
TEXCOCO EDO MEX,509001,,30,3,0.1,32,22,0.6875
"ENSENADA, BCN",26501,ENSD 265 MUE PALMERAS,16,2,0.125,16,11,0.6875
"ZACAPU, MICHOAC",34080,ZCPU 340 BAN GARCIA,16,2,0.125,16,11,0.6875
"SALTILLO, COAH.",793402,,13,0,0,16,11,0.6875
"VALLADOLID, YUCATAN",46302,VLLD 463 ROP CALLE 40,16,1,0.0625,16,11,0.6875
TECAMAC,201852,,16,0,0,16,11,0.6875
"VALLADOLID, YUCATAN",46302,,16,0,0,16,11,0.6875
"LEON, GTO.",215303,LEON DOBLADO,16,1,0.0625,16,11,0.6875
"HUAUCHINANGO,PUEBLA",43301,HCHG 433 MUE HIDALGO,16,1,0.0625,16,11,0.6875
TUXTLA GUTIERRE,41601,,14,2,0.14285714285714285,16,11,0.6875
ECATEPEC DE MOR,241202,,14,1,0.07142857142857142,16,11,0.6875
"DURANGO, DGO.",501401,DRGO COBRANZAS I,35,2,0.05714285714285714,35,24,0.6857142857142857
"DURANGO, DGO.",501401,,35,3,0.08571428571428572,35,24,0.6857142857142857
HUEJUTLA DE REYES,93001,,35,4,0.11428571428571428,35,24,0.6857142857142857
HUEJUTLA DE REYES,93001,HJTL 930 MUE CANTORES,36,6,0.16666666666666666,35,24,0.6857142857142857
"ACAPULCO, GRO",509801,ACPO COBRANZAS I,56,2,0.03571428571428571,54,37,0.6851851851851852
TLALNEPANTLA DE,231332,TLNP PVEE VENTAS MT1,20,1,0.05,19,13,0.6842105263157895
TLAQUEPAQUE,202203,,18,1,0.05555555555555555,19,13,0.6842105263157895
"TLAXCALA, TLAXC",43802,TLXL 438 ROP XITLALPOPOCATL,17,0,0,19,13,0.6842105263157895
"JILOTEPEC, EDO MEX",48401,JLME 484 MUE MOLINA,18,1,0.05555555555555555,19,13,0.6842105263157895
OAXACA OAXACA,86401,,19,2,0.10526315789473684,19,13,0.6842105263157895
"COLIMA, COL.",20601,CLMA 206 MUE TECNOLOGICO,18,0,0,19,13,0.6842105263157895
CULIACAN SIN.,231348,CLCN CAT COB CPL MT1,18,3,0.16666666666666666,19,13,0.6842105263157895
CULIACAN SIN.,231065,,20,0,0,19,13,0.6842105263157895
CULIACAN SIN.,230526,,19,0,0,19,13,0.6842105263157895
CULIACAN SIN.,231350,,19,0,0,19,13,0.6842105263157895
CULIACAN SIN.,225630,CLCN CAT COB CPL VP15,20,1,0.05,19,13,0.6842105263157895
"GOMEZ PAL, DGO.",200319,,19,2,0.10526315789473684,19,13,0.6842105263157895
OAXACA OAXACA,157501,,27,2,0.07407407407407407,19,13,0.6842105263157895
TLALNEPANTLA DE,231770,TLNP CAT ATN CHAT CPL MT10,18,2,0.1111111111111111,19,13,0.6842105263157895
"CD GUZMAN, JAL",24401,CDGZ 244 MUE REFORMA,19,2,0.10526315789473684,19,13,0.6842105263157895
TLALNEPANTLA DE,231770,,19,1,0.05263157894736842,19,13,0.6842105263157895
"TIJUANA, BCN",504404,,58,3,0.05172413793103448,57,39,0.6842105263157895
"GOMEZ PAL, DGO.",200306,GPLC DISTRIBUCION I,18,2,0.1111111111111111,19,13,0.6842105263157895
TLAHUAC D.F.,510901,,40,4,0.1,41,28,0.6829268292682927
GUADALAJARA JAL,200618,,22,0,0,22,15,0.6818181818181818
PUERTO ESCONDIDO,94702,PTOE ROP AVENIDA OAXACA,23,0,0,22,15,0.6818181818181818
ECATEPEC DE MOR,508502,,50,2,0.04,47,32,0.6808510638297872
TAPACHULA CHIAP,30901,,23,0,0,25,17,0.68
"CELAYA, GTO.",6001,,21,3,0.14285714285714285,25,17,0.68
"IXTAPALUCA, E.M",201607,IXTP DESCARGA I,25,1,0.04,25,17,0.68
CULIACAN SIN.,500301,,28,1,0.03571428571428571,28,19,0.6785714285714286
"MORELIA, MICH.",502801,,31,2,0.06451612903225806,31,21,0.6774193548387096
"IXTLAHUACA, EDO MEX",521601,IXTL COBRANZAS,34,3,0.08823529411764706,34,23,0.6764705882352942
"IXTLAHUACA, EDO MEX",521601,,36,0,0,34,23,0.6764705882352942
BENITO JUAREZ QROO,515102,,36,1,0.027777777777777776,37,25,0.6756756756756757
"FRESNILLO, ZAC.",503701,FLLO COBRANZAS,37,3,0.08108108108108109,37,25,0.6756756756756757
OAXACA OAXACA,508801,OAXC COBRANZAS,34,9,0.2647058823529412,40,27,0.675
TUXTLA GUTIERRE,512401,TXGT COBRANZAS,41,4,0.0975609756097561,40,27,0.675
"MEXICALI, BCN.",501101,,40,5,0.125,43,29,0.6744186046511628
TEXCOCO EDO MEX,218203,,48,3,0.0625,43,29,0.6744186046511628
"IXTAPALUCA, E.M",766503,IXTP 7665 CAJ PLAZA HEROES,3,0,0,3,2,0.6666666666666666
IZTAPALAPA D.F.,45590,IZTP 455 AFO ERMITA IZTAPALAPA,3,0,0,3,2,0.6666666666666666
MIGUEL HGO D.F.,908380,,0,0,0,3,2,0.6666666666666666
"MONCLOVA, COAH.",16303,MNCV 163 CAJ HUEMAC,3,0,0,3,2,0.6666666666666666
"MEXICALI, BCN.",761003,MXLI 7610 CAJ SAN PEDRO,3,0,0,3,2,0.6666666666666666
"TEPEJI D RIO D O,HGO",44590,TPJI 445 AFO REVOLUCION,3,0,0,3,2,0.6666666666666666
"TEOCALTICHE, JAL",98980,TCLT 989 BAN 5 DE MAYO,9,1,0.1111111111111111,9,6,0.6666666666666666
"CUERNAVACA, MOR",141603,CNVC 1416 CAJ PLAN DE AYALA,3,0,0,3,2,0.6666666666666666
"CUERNAVACA, MOR",117803,CNVC 1178 CAJ CUAUHNAHUAC,3,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",34190,,3,0,0,3,2,0.6666666666666666
"LA PAZ, BCS",7980,LPAZ 79 BAN REVOLUCION II,12,0,0,12,8,0.6666666666666666
"CUERNAVACA, MOR",141601,CNVC 1416 MUE PLAN DE AYALA,12,0,0,12,8,0.6666666666666666
ACAJETE,118902,ACJT 1189 ROP ACAJETE,15,1,0.06666666666666667,15,10,0.6666666666666666
"MERIDA, YUCATAN",22990,,3,0,0,3,2,0.6666666666666666
ESCARCEGA,103790,,3,0,0,3,2,0.6666666666666666
S JOSE DEL CABO,29690,,2,0,0,3,2,0.6666666666666666
VERACRUZ VER,212002,,6,1,0.16666666666666666,6,4,0.6666666666666666
"CORDOBA, VER.",114503,,3,0,0,3,2,0.6666666666666666
CABO SAN LUCAS,110790,,2,1,0.5,3,2,0.6666666666666666
TEZIUTLAN,164401,,17,2,0.11764705882352941,15,10,0.6666666666666666
A. OBREGON D.F.,120003,ALOB 1200 CAJ VASCO DE QUIROGA,3,0,0,3,2,0.6666666666666666
V D SANTIAGO GT,25790,,3,1,0.3333333333333333,3,2,0.6666666666666666
BENITO JUAREZ QROO,27090,CNCN 270 AFO LAS AMERICAS,3,0,0,3,2,0.6666666666666666
TEPOTZOTLAN,71903,,3,0,0,3,2,0.6666666666666666
"IRAPUATO, GTO.",8590,,3,0,0,3,2,0.6666666666666666
TLAQUEPAQUE,242303,TLQP GESTORIA,2,1,0.5,3,2,0.6666666666666666
"CORTAZAR, GTO",21790,,3,0,0,3,2,0.6666666666666666
"GUADALUPE, N.L.",200335,,14,1,0.07142857142857142,9,6,0.6666666666666666
"MAZATLAN, SIN.",23802,MZTN 238 ROP PZA SANTA ROS,19,1,0.05263157894736842,18,12,0.6666666666666666
"ACAPULCO, GRO",17890,,3,0,0,3,2,0.6666666666666666
VALLE DE CHALCO,92790,,3,0,0,3,2,0.6666666666666666
"TEMIXCO, MORELOS",86990,,3,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",41702,TJNA 417 ROP SANTA ANITA,12,0,0,12,8,0.6666666666666666
"TORREON, COAH.",12703,TRRN 127 CAJ MUZQUIZ,3,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",68503,TJNA 685 CAJ 5 Y 10,4,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",77903,TJNA 779 CAJ LIBERTAD,4,0,0,3,2,0.6666666666666666
AZCAPOTZALCO DF,134103,AZCP 1341 CAJ PLAZA VIA VALLEJ,3,0,0,3,2,0.6666666666666666
"HERMOSILLO, SON",21190,,3,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",43703,TJNA 437 CAJ PLAZA DEL REFUGIO,3,1,0.3333333333333333,3,2,0.6666666666666666
"TIJUANA, BCN",789703,TJNA 7897 CAJ PLAZA RIO,3,1,0.3333333333333333,3,2,0.6666666666666666
"TORREON, COAH.",12803,TRRN 128 CAJ SAULO,6,0,0,6,4,0.6666666666666666
"TIJUANA, BCN",153503,TJNA DISTRIBUCION III,27,0,0,27,18,0.6666666666666666
TLAQUEPAQUE,109703,TLQP 1097 CAJ LAS PINTAS,3,0,0,3,2,0.6666666666666666
AZCAPOTZALCO DF,304501,AZCP ZONA,3,0,0,3,2,0.6666666666666666
"REYNOSA, TAM.",242911,,3,0,0,3,2,0.6666666666666666
"VALLARTA, JAL.",27190,,3,0,0,3,2,0.6666666666666666
VILLAHERMOSA,67603,VLLH 676 CAJ JUAREZ,3,0,0,3,2,0.6666666666666666
"TOLUCA, EDO MEX",108203,,4,0,0,3,2,0.6666666666666666
IZTAPALAPA D.F.,97003,,4,0,0,3,2,0.6666666666666666
"HERMOSILLO, SON",200224,HLLO PISO,5,2,0.4,6,4,0.6666666666666666
"HERMOSILLO, SON",215906,HLLO PICKING ZAPATO,13,0,0,18,12,0.6666666666666666
"HERMOSILLO, SON",215901,HLLO ZAPATERIA,8,1,0.125,9,6,0.6666666666666666
"HERMOSILLO, SON",327203,HLLO ZONA V,3,1,0.3333333333333333,3,2,0.6666666666666666
"HERMOSILLO, SON",312101,HLLO ZONA II,2,1,0.5,3,2,0.6666666666666666
"TEPEJI D RIO D O,HGO",44590,,3,0,0,3,2,0.6666666666666666
SAN FELIPE,105480,SNFP 1054 BAN MADERO,12,1,0.08333333333333333,12,8,0.6666666666666666
CUAUTITLAN RR,19990,,3,0,0,3,2,0.6666666666666666
S ANDRES CHOLULA PUE,655803,,6,0,0,6,4,0.6666666666666666
"CHIHUAHUA, CHI",21090,,3,0,0,3,2,0.6666666666666666
"TIJUANA, BCN",250247,TJNA RECURSOS HUMANOS III,3,0,0,3,2,0.6666666666666666
"PURUANDIRO, MICH",121802,,12,1,0.08333333333333333,12,8,0.6666666666666666
"MERIDA, YUCATAN",22990,MRDA 229 AFO 58 CENTRO,3,1,0.3333333333333333,3,2,0.6666666666666666
CUAUHTEMOC D.F.,56680,CTMC 566 BAN URUGUAY,8,0,0,9,6,0.6666666666666666
"PUEBLA, PUEBLA.",42602,,15,2,0.13333333333333333,15,10,0.6666666666666666
MIGUEL HGO D.F.,306190,,3,0,0,3,2,0.6666666666666666
CUAJIMALPA D.F.,663380,CJMP 6633 BAN CENTRO SANTA FE,8,0,0,9,6,0.6666666666666666
"PUEBLA, PUEBLA.",7302,,12,0,0,12,8,0.6666666666666666
"GUASAVE, SIN.",18301,,15,0,0,15,10,0.6666666666666666
"PUEBLA, PUEBLA.",24203,,6,1,0.16666666666666666,6,4,0.6666666666666666
A. OBREGON D.F.,120003,,3,0,0,3,2,0.6666666666666666
"MINATITLAN, VER",754060,,10,0,0,9,6,0.6666666666666666
MIGUEL HGO D.F.,321385,,2,0,0,3,2,0.6666666666666666
ATIZAPAN DE ZAR,83103,,3,0,0,3,2,0.6666666666666666
"ROSARITO, BCN",22501,RSTO 225 MUE VILLAFLOREST,14,0,0,15,10,0.6666666666666666
AZCAPOTZALCO DF,215703,,3,2,0.6666666666666666,6,4,0.6666666666666666
"MARAVATIO, MICH",300551,MRVT INVENTARIOS ZONA I,8,0,0,9,6,0.6666666666666666
CHIAUTLA DE TAPIA,125103,,3,1,0.3333333333333333,3,2,0.6666666666666666
"VALLADOLID, YUCATAN",46380,,12,2,0.16666666666666666,12,8,0.6666666666666666
CUAUHTEMOC D.F.,773001,CTMC 7730 MUE LAZARO CARDENAS,11,2,0.18181818181818182,12,8,0.6666666666666666
GUSTAVO A MADERO DF,775401,GAMD 7754 MUE PUERTA ARAGON,13,1,0.07692307692307693,12,8,0.6666666666666666
"MONTERREY, N.L.",24703,MTRY 247 CAJ TOPOCHICO,3,0,0,3,2,0.6666666666666666
"MONTERREY, N.L.",789903,MTRY 7899 CAJ GALERIA VALLE,3,0,0,3,2,0.6666666666666666
"MONTERREY, N.L.",65502,MTRY 655 -752 CANADA MTY,1,2,2,6,4,0.6666666666666666
LOS REYES LAPAZ,90680,LRYP 906 BAN RIO BRAVO,11,1,0.09090909090909091,12,8,0.6666666666666666
TLALNEPANTLA DE,231712,,19,1,0.05263157894736842,18,12,0.6666666666666666
LERMA DE VILLADA EDM,79502,LERM 795 REOLIN,7,1,0.14285714285714285,9,6,0.6666666666666666
"TRES VALLES, VER",88302,,13,0,0,12,8,0.6666666666666666
"LEON, GTO.",18080,LEON 180 BAN OBELISCO,12,0,0,12,8,0.6666666666666666
TLALNEPANTLA DE,658003,,3,0,0,3,2,0.6666666666666666
"ZITACUARO, MICH",116403,ZTCR 1164 CAJ LERDO,4,0,0,3,2,0.6666666666666666
"CAMARGO, CHI",767303,,3,0,0,3,2,0.6666666666666666
"TEQUILA, JALISCO",356927,TQLA INVENTARIOS ZONA I,3,0,0,3,2,0.6666666666666666
"LEON, GTO.",11280,LEON 112 BAN OBREGON V,9,0,0,9,6,0.6666666666666666
"CD JUAREZ, CHIU",5603,,3,0,0,3,2,0.6666666666666666
TLAQUEPAQUE,51303,TLQP 513 CAJ MORELOS,3,0,0,3,2,0.6666666666666666
"SAHUAYO, MICHOA",782903,SHYO 7829 CAJ LAZARO CARDENAS,3,0,0,3,2,0.6666666666666666
"TEPEAPULCO, HIDALGO",149180,TECO BAN 1491 SAHAGUN,9,0,0,9,6,0.6666666666666666
"IZAMAL, YUC",761502,IZAL 7615 ROP ZAMNA,12,0,0,12,8,0.6666666666666666
"APATZINGAN,MICH",796603,APTZ 7966 CAJ AKIA,3,0,0,3,2,0.6666666666666666
GENERAL ESCOBED,18802,GESC 188 ROP SENDERO NORTE,12,2,0.16666666666666666,12,8,0.6666666666666666
CULIACAN SIN.,230431,CLCN CAT SE CAMP ESP VP,18,1,0.05555555555555555,18,12,0.6666666666666666
ATIZAPAN DE ZAR,83103,ATZP 831 CAJ PLAZA CRISTAL,3,0,0,3,2,0.6666666666666666
"IRAPUATO, GTO.",8501,IRPT 85 MUE CORONA,18,0,0,18,12,0.6666666666666666
"CHIHUAHUA, CHI",300201,,3,1,0.3333333333333333,3,2,0.6666666666666666
"TECAMAC, EDO ME",34990,TCMC 349 AFO 5 DE MAYO,3,0,0,3,2,0.6666666666666666
"COATEPEC, VER",90280,COTP 902 BAN JUAN SOTO,15,0,0,15,10,0.6666666666666666
NAUCALPAN EDO MEX,141402,NCPN 1414 ROP GRAN TERRAZA,11,3,0.2727272727272727,12,8,0.6666666666666666
OJINAGA,119701,,12,0,0,12,8,0.6666666666666666
"PARRAL, CHIHUAH",63003,,3,0,0,3,2,0.6666666666666666
CARMEN N.L.,672001,#N/A,12,0,0,12,8,0.6666666666666666
"MARAVATIO, MICH",300551,,8,0,0,9,6,0.6666666666666666
"CD VICTORIA,TAM",103103,CDVC 1031 CAJ HIDALGO,3,0,0,3,2,0.6666666666666666
"ZAPOPAN, JAL.",39603,ZPPN 396 CAJ AVIACION,3,1,0.3333333333333333,3,2,0.6666666666666666
EZEQUIEL MONTES,117303,,5,1,0.2,6,4,0.6666666666666666
HUEHUETOCA,91203,,6,0,0,6,4,0.6666666666666666
"JUCHITAN DE Z, OAXAC",45002,,18,2,0.1111111111111111,15,10,0.6666666666666666
"APATZINGAN,MICH",484480,ZSF APATZINGÁN,3,0,0,3,2,0.6666666666666666
"QUERETARO, QRO.",245453,,4,1,0.25,3,2,0.6666666666666666
CULIACAN SIN.,230631,CLCN CAT COB CPL VP4,17,3,0.17647058823529413,18,12,0.6666666666666666
CULIACAN SIN.,303706,,3,0,0,3,2,0.6666666666666666
"QUERETARO, QRO.",5903,,11,1,0.09090909090909091,12,8,0.6666666666666666
"VILLAFLORES, CHIAPAS",766803,,3,0,0,3,2,0.6666666666666666
IZTACALCO D.F,141501,,11,0,0,12,8,0.6666666666666666
SAN ANDRES TUXTLA,325102,,3,0,0,3,2,0.6666666666666666
PASO DE OVEJAS,113303,PSDO 1133 CAJ MUNOZ,3,0,0,3,2,0.6666666666666666
"GUADALUPE, N.L.",13502,GDLP 135 ROP GPE GUADALUPE,12,2,0.16666666666666666,12,8,0.6666666666666666
"APATZINGAN,MICH",15703,APTZ 157 CAJ ANDRADE,9,0,0,9,6,0.6666666666666666
TLALNEPANTLA DE,658003,TLNP 6580 CAJ MUNDO E,2,1,0.5,3,2,0.6666666666666666
"GUADALUPE, N.L.",200333,GDLP DISTRIBUCION IV,7,1,0.14285714285714285,6,4,0.6666666666666666
TLALNEPANTLA DE,106602,TLNP 1066 ROP SAN ANDRES,6,0,0,6,4,0.6666666666666666
"GUADALUPE, N.L.",348002,GDLP ZONA II MTRY II,4,1,0.25,3,2,0.6666666666666666
CUAUTITLAN RR,19990,CTLN 199 AFO SIMON BOLIVAR,3,0,0,3,2,0.6666666666666666
"TULA, HIDALGO",26702,,16,0,0,15,10,0.6666666666666666
